時間,開盤價,最高價,最低價,收盤價,SMA10,SMA20,SMA60,成交量,買賣超(元),主力累計買賣超(元),買進(元),賣出(元)
2025/10/23,27457.07,27586.85,27371.67,27532.26,27386.67,26856.67,25201.4,4343.34,-192億,-7769億,141億,332億
2025/10/27,28029.88,28196.33,27993.63,27993.63,27455.84,26943.99,25281.27,5639.82,439億,-7330億,551億,112億
2025/10/28,28041.01,28087.93,27885.62,27949.11,27558.41,27031.6,25356.06,5554.85,-249億,-7579億,189億,438億
2025/10/29,28157.91,28395.31,28139.65,28294.74,27708.56,27145.15,25435.26,5940.14,93億,-7485億,244億,150億
2025/10/30,28350.24,28527.68,28116.6,28287.53,27809.75,27280.51,25516.15,6333.13,-120億,-7605億,96億,216億
2025/10/31,28280.47,28489.76,28233.35,28233.35,27868.29,27401.15,25597.06,5759.75,-182億,-7787億,153億,335億
2025/11/3,28253.53,28494.99,28150.45,28334.59,27971.52,27518.73,25674.96,5812.77,-269億,-8057億,118億,387億
2025/11/4,28364.76,28554.61,28033.62,28116.56,28014.31,27605.64,25752.78,6040.7,-261億,-8318億,116億,378億
2025/11/5,27785.91,27799.09,27373.05,27717.06,28010.77,27653.44,25814.66,6191.78,-667億,-8985億,180億,847億
2025/11/6,27906.44,28061.53,27879.7,27899.45,28035.83,27687.82,25879.3,5141.58,-46億,-9031億,173億,219億
2025/11/7,27818.54,27818.54,27621.48,27651.41,28047.74,27717.2,25937.9,4865.83,-402億,-9433億,88億,490億
2025/11/10,27805.47,27976.89,27680.51,27869.51,28035.33,27745.58,25999.75,5039.9,101億,-9332億,352億,251億
2025/11/11,28031.54,28187.7,27784.95,27784.95,28018.92,27788.66,26056.67,5841.79,-120億,-9452億,127億,247億
2025/11/12,27853.47,28071.76,27799.92,27947.09,27984.15,27846.36,26118.48,5758.03,-38億,-9490億,215億,254億
2025/11/13,27867.59,28038.24,27811.81,27903.56,27945.75,27877.75,26177.97,6738.8,-29億,-9520億,214億,244億
2025/11/14,27816.45,27816.45,27383.34,27397.5,27862.17,27865.23,26226.55,6142.68,-638億,-1兆,132億,770億
2025/11/17,27600.74,27723.77,27447.31,27447.31,27773.44,27872.48,26278.11,5474.84,-103億,-1兆,165億,268億
2025/11/18,27310.4,27310.4,26756.12,26756.12,27637.4,27825.85,26330.29,6724.49,-667億,-1兆,164億,830億
2025/11/19,26708.28,26902.97,26580.12,26580.12,27523.7,27767.24,26373.93,5159.72,-334億,-1兆,142億,477億
2025/11/20,27212.91,27493.63,27183.03,27426.36,27476.39,27756.11,26434.96,5922.29,105億,-1兆,224億,118億
2025/11/21,26821.97,26821.97,26395.98,26434.94,27354.75,27701.24,26470.92,5817.1,-957億,-1兆,181億,1139億
2025/11/24,26596.03,26764.13,26482.33,26504.24,27218.22,27626.78,26507.57,7490.29,-268億,-1兆,383億,651億
2025/11/25,26995.9,27118.02,26793.71,26912.17,27130.94,27574.93,26547.44,4905.79,43億,-1兆,231億,187億
2025/11/26,27063.17,27409.54,27063.17,27409.54,27077.19,27530.67,26600.33,5233.29,156億,-1兆,329億,174億
2025/11/27,27517.24,27659.06,27436.59,27554.53,27042.28,27494.02,26655.68,5062.74,216億,-1兆,330億,114億
2025/11/28,27566.12,27796.9,27566.12,27626.48,27065.18,27463.67,26714.93,4894.11,31億,-1兆,314億,283億
2025/12/1,27674.16,27697.06,27342.53,27342.53,27054.7,27414.07,26770.36,4932.83,-285億,-1兆,114億,399億
2025/12/2,27550.35,27741.89,27477.1,27564.27,27135.52,27386.46,26828.09,4863.31,-7億,-1兆,145億,151億
2025/12/3,27605.63,27847.67,27605.63,27793.04,27256.81,27390.26,26888.31,4571.33,42億,-1兆,158億,116億
2025/12/4,27773.42,27880.23,27636.63,27795.71,27293.75,27385.07,26943.33,3978.04,-5億,-1兆,149億,154億
2025/12/5,27796.43,27980.89,27738.5,27980.89,27448.34,27401.54,27000.55,4570.45,289億,-1兆,438億,148億
2025/12/8,28034,28303.78,28026.39,28303.78,27628.29,27423.26,27058.03,4379.88,198億,-1兆,291億,93億
2025/12/9,28364.04,28390.24,28157.27,28182.6,27755.34,27443.14,27107.86,5242.48,-88億,-1兆,81億,169億
2025/12/10,28190.76,28417.09,28190.76,28400.73,27854.46,27465.82,27160.95,5088.28,155億,-1兆,245億,90億
2025/12/11,28385.23,28568.02,27984.19,28024.75,27901.48,27471.88,27203.45,5369.03,-219億,-1兆,104億,323億
2025/12/12,28097.54,28272.06,28071.34,28198.02,27958.63,27511.91,27250.8,4883.62,146億,-1兆,278億,132億
2025/12/15,28119.79,28119.79,27684.87,27866.94,28011.07,27532.89,27288.09,4515.32,-452億,-1兆,98億,550億
2025/12/16,27721.1,27740.66,27355.67,27536.66,28008.31,27571.92,27323.06,5469.71,-577億,-1兆,136億,714億
2025/12/17,27596.18,27780.69,27469.6,27525.17,27981.53,27619.17,27352.32,5246.83,-238億,-1兆,265億,503億
2025/12/18,27447.45,27569.44,27350.77,27468.53,27948.81,27621.28,27383.83,4598.91,-237億,-1兆,155億,391億
2025/12/19,27685.74,27869.78,27672.05,27696.35,27920.35,27684.35,27414.09,5681.98,44億,-1兆,400億,356億
2025/12/22,27986.66,28168.75,27986.66,28149.64,27904.94,27766.62,27445.79,5042.51,289億,-1兆,439億,150億
2025/12/23,28253.14,28350.37,28212.84,28310.47,27917.73,27836.53,27481.02,4316.48,-4億,-1兆,203億,208億
2025/12/24,28383.61,28486.38,28280.59,28371.98,27914.85,27884.65,27520.16,4387.72,105億,-1兆,216億,111億
2025/12/26,28443.48,28590.91,28404.34,28556.02,27967.98,27934.73,27569.75,4434.85,222億,-1兆,327億,105億
2025/12/29,28662.79,28841.64,28595.35,28810.89,28029.27,27993.95,27619.59,4686.4,208億,-1兆,341億,133億
2025/12/30,28723.82,28833.03,28553.64,28707.13,28113.28,28062.18,27664.99,4692.55,115億,-1兆,316億,202億
2025/12/31,28723.49,29009.81,28687.9,28963.6,28255.98,28132.15,27708.08,5479.18,36億,-1兆,293億,257億
2026/1/2,29016.68,29363.43,29007.75,29349.81,28438.44,28209.98,27751.23,6693.42,310億,-1兆,460億,150億
2026/1/5,29779.7,30339.32,29779.7,30105.04,28702.09,28325.45,27799.45,8003.76,289億,-1兆,528億,239億
2026/1/6,29933.65,30576.3,29933.65,30576.3,28990.09,28455.22,27857.99,7629.48,310億,-1兆,574億,265億
2026/1/7,30412.32,30570.26,30306.16,30435.47,29218.67,28561.81,27910.22,8813.3,-98億,-1兆,350億,448億
2026/1/8,30330.58,30593.49,30268.36,30360.55,29423.68,28670.7,27967.5,7589.73,-66億,-1兆,197億,263億
2026/1/9,30370.45,30500.42,29925.49,30288.96,29615.38,28765.11,28025.76,7038.37,10億,-1兆,236億,227億
2026/1/12,30472.7,30681.99,30472.7,30567.29,29816.5,28892.24,28080.62,6258.08,41億,-1兆,283億,242億
2026/1/13,30630.86,30973.85,30529.33,30707.22,30006.14,29017.7,28131.61,7481.96,236億,-1兆,339億,104億
2026/1/14,30742.53,30994.81,30742.53,30941.78,30229.6,29171.44,28192.27,6812.03,181億,-1兆,376億,196億
2026/1/15,30746.98,30877.31,30663.87,30810.58,30414.3,29335.14,28244.3,6714.52,-26億,-1兆,301億,327億
2026/1/16,30844.63,31475.22,30844.63,31408.7,30620.19,29529.32,28305.24,8510.2,392億,-1兆,626億,234億
2026/1/19,31336.77,31827.39,31285.53,31639.29,30773.61,29737.85,28371.75,8228.59,-284億,-1兆,193億,476億
2026/1/20,31584.34,31759.99,31340.1,31759.99,30891.98,29941.04,28442.21,7989.78,-95億,-1兆,335億,429億
2026/1/21,31749.14,31749.14,31200.76,31246.37,30973.07,30095.87,28496.42,8984.26,-634億,-1兆,130億,763億
2026/1/22,31371.13,31890.62,31371.13,31746.08,31111.63,30267.65,28559.7,8141.12,256億,-1兆,371億,115億
2026/1/23,31788.77,32042.44,31693.15,31961.51,31278.88,30447.13,28620.82,8179.68,284億,-1兆,414億,131億
2026/1/26,32002.56,32196.75,31989.86,32064.52,31428.6,30622.55,28683.77,7467.34,-68億,-1兆,157億,225億
2026/1/27,32095.08,32428.17,32095.08,32317.92,31589.67,30797.91,28751.84,8169.14,152億,-1兆,362億,210億
2026/1/28,32381.76,32803.82,32381.76,32803.82,31775.88,31002.74,28826.33,8529.91,214億,-1兆,402億,187億
2026/1/29,32828.02,32996.03,32472.45,32536.27,31948.45,31181.37,28899.99,9588.76,-203億,-1兆,264億,467億
2026/1/30,32555.52,32555.52,32004.96,32063.75,32013.95,31317.07,28972.44,9406.93,-430億,-1兆,243億,673億
2026/2/2,32008.46,32008.46,31359.95,31624.03,32012.43,31393.02,29034.51,7707.29,-536億,-1兆,142億,678億
2026/2/3,31737.66,32293.83,31737.66,32195.36,32055.96,31473.97,29110.25,8212.46,115億,-1兆,265億,149億
2026/2/4,32196.57,32380,31942.28,32289.81,32160.31,31566.69,29183.92,7041.88,128億,-1兆,379億,251億
2026/2/5,32241.64,32241.64,31769.08,31801.27,32165.83,31638.73,29250.86,7146.36,-744億,-1兆,157億,901億
2026/2/6,31746.44,31842.62,31164.28,31782.92,32147.97,31713.42,29314.79,6996.61,-177億,-1兆,254億,432億
2026/2/9,31956.21,32666.05,31956.21,32404.62,32181.98,31805.29,29389.8,6531.87,387億,-1兆,662億,275億
2026/2/10,32439.71,33072.97,32439.71,33072.97,32257.48,31923.58,29484.4,6776.29,451億,-1兆,694億,242億
2026/2/11,33086.15,33707.83,33071.67,33605.71,32337.67,32056.77,29587.04,6986.04,501億,-1兆,831億,330億
2026/2/23,33663.02,34212.38,33663.02,33773.26,32461.37,32204.91,29703.99,9491.89,59億,-1兆,542億,483億
2026/2/24,34020.71,34786.42,33987.51,34700.82,32725.08,32369.51,29839.33,8612.03,703億,-1兆,864億,161億
2026/2/25,34753.31,35521.54,34753.31,35413.07,33103.98,32558.2,29972.44,10200,291億,-1兆,555億,264億
2026/2/26,35457.76,35579.34,35171.52,35414.49,33425.89,32740.93,30122.1,12066.33,-43億,-1兆,570億,613億
2026/3/2,35277.48,35345.72,34605.36,35095.09,33706.42,32933.36,30265.28,10131.75,-314億,-1兆,247億,561億
2026/3/3,35106.22,35264.59,34323.65,34323.65,33958.66,33062.24,30388.81,11121.02,-960億,-1兆,263億,1222億
2026/3/4,34228.75,34228.75,32828.88,32828.88,34063.26,33105.61,30479.13,10985.35,-1108億,-1兆,233億,1341億
2026/3/5,33620.74,34319.68,33472.91,33672.94,34190.09,33186.03,30581.1,7928.43,-385億,-1兆,281億,666億
2026/3/6,33483.94,33829.49,33322.52,33599.54,34242.75,33250.11,30680.66,6548.52,-347億,-1兆,196億,542億
2026/3/9,32354.61,32354.61,31529.36,32110.42,34093.22,33215.44,30760.12,8677.41,-1464億,-1兆,321億,1785億
2026/3/10,32692.37,33256.69,32455.2,32771.87,33993.08,33227.22,30846.91,7276.82,-286億,-2兆,220億,506億
2026/3/11,33128.49,34218.66,33128.49,34114.19,33934.41,33329.75,30952.27,6928.47,627億,-1兆,782億,155億
2026/3/12,33816.15,34019.48,33458.64,33581.86,33751.29,33427.64,31048.7,7832.66,-643億,-2兆,194億,837億
2026/3/13,33215.78,33639.18,33013.46,33400.32,33549.88,33487.89,31139.03,7519.26,-443億,-2兆,208億,651億
2026/3/16,33541.25,33765.81,33278.06,33342.51,33374.62,33540.52,31223.01,7543.37,-258億,-2兆,151億,409億
2026/3/17,33380.84,34008.7,33380.84,33836.57,33325.91,33642.29,31317.24,8453.19,196億,-2兆,400億,204億
2026/3/18,33929.28,34423.66,33929.28,34348.58,33477.88,33770.57,31416.37,9234.01,135億,-2兆,417億,283億
2026/3/19,34279.12,34279.12,33663.78,33689.68,33479.55,33834.82,31510.78,8930.7,-832億,-2兆,166億,998億
2026/3/20,33719.85,33989.18,33379.24,33543.88,33473.99,33858.37,31599.88,10032.55,-464億,-2兆,252億,716億
2026/3/23,33334,33334,32461.09,32722.5,33535.2,33814.21,31680.81,7118.18,-813億,-2兆,188億,1001億
2026/3/24,33062.89,33361.46,32434.54,32612.24,33519.23,33756.16,31765.4,6888.21,-251億,-2兆,135億,386億
2026/3/25,32725.27,33705.75,32725.27,33439.11,33451.73,33693.07,31863.97,6510.19,401億,-2兆,700億,299億
2026/3/26,33575.6,33892.56,33337.62,33337.62,33427.3,33589.3,31961.78,7653.01,-17億,-2兆,234億,251億
2026/3/27,33267.25,33267.25,32669.39,33112.59,33398.53,33474.2,32052.06,6574.58,-310億,-2兆,130億,439億
2026/3/30,33009.68,33009.68,32326.37,32518.16,33316.09,33345.36,32124.86,6773.94,-706億,-2兆,167億,873億
2026/3/31,32419,32453.38,31705.99,31722.99,33104.74,33215.32,32181.74,8816.67,-871億,-2兆,193億,1064億
2026/4/1,31892.33,33182.22,31892.33,33174.82,32987.36,33232.62,32261.79,6519.27,498億,-2兆,760億,262億
2026/4/2,33218.02,33497.58,32516.94,32572.43,32875.63,33177.59,32328.73,7018.99,-312億,-2兆,230億,543億
2026/4/7,32671.52,33264.22,32671.52,33229.82,32844.23,33159.11,32402.38,5838.4,298億,-2兆,500億,202億
2026/4/8,33379.5,34761.38,33379.5,34761.38,33048.12,33291.66,32503.28,8932.75,1360億,-2兆,1613億,253億
2026/4/9,34779.96,34884.45,34617.34,34861.16,33273.01,33396.12,32601.57,8713.81,351億,-2兆,522億,171億
2026/4/10,34950.87,35417.83,34950.87,35417.83,33470.88,33461.3,32702.71,8705.76,391億,-2兆,534億,143億
2026/4/13,35422.91,35552.49,35261.73,35457.29,33682.85,33555.07,32791.91,8040.29,108億,-2兆,506億,398億
2026/4/14,35584.09,36341.44,35584.09,36296.12,34001.2,33699.86,32887.24,10158.31,658億,-2兆,818億,160億
2026/4/15,36369.11,37064.16,36369.11,36722.14,34421.6,33868.85,32992.02,10243.46,408億,-2兆,627億,219億
2026/4/16,36759.53,37135.55,36751.09,37132.02,34962.5,34033.62,33104.88,9261.97,448億,-2兆,598億,150億
2026/4/17,37145.66,37145.66,36776.28,36804.34,35325.45,34156.41,33213.47,9844.08,-138億,-2兆,238億,376億
2026/4/20,36850.24,37344.5,36850.24,36958.8,35764.09,34319.86,33319.99,9600.35,-32億,-2兆,262億,294億
2026/4/21,37051.25,37781.83,37051.25,37605.11,36201.62,34522.92,33434.96,10205.61,537億,-1兆,711億,174億
2026/4/22,37627.2,38096.88,37623.38,37878.47,36513.33,34780.72,33550.57,9787.75,95億,-1兆,351億,256億
2026/4/23,37971.69,38921.95,37164.44,37714.15,36798.63,35035.82,33665.63,14586.9,-265億,-1兆,282億,547億
2026/4/24,37862.65,38989.94,37862.65,38932.4,37150.08,35310.48,33791.02,10800.26,467億,-1兆,686億,219億
2026/4/27,39858.19,40194.92,39607.74,39616.63,37566.02,35624.43,33923.98,12468.87,-360億,-1兆,346億,706億
2026/4/28,39531.93,40101.23,39521.73,39521.73,37888.58,35944.89,34053.34,10570.03,-305億,-2兆,294億,599億
2026/4/29,39176.24,39548.18,38896.3,39303.5,38146.72,36284.16,34187.63,9147.68,-449億,-2兆,256億,705億
2026/4/30,39571.46,39848.22,38926.63,38926.63,38326.18,36644.34,34307.3,10743.93,-291億,-2兆,235億,526億
2026/5/4,39228.39,40755.52,39228.39,40705.14,38716.26,37020.85,34453.03,10505.22,655億,-2兆,843億,189億
2026/5/5,40708.4,40885.05,40522.78,40769.29,39097.31,37430.7,34598.11,10476.22,-139億,-2兆,316億,455億
2026/5/6,40983.04,41575.84,40616.28,41138.85,39450.68,37826.15,34745.12,15216.92,480億,-1兆,931億,450億
2026/5/7,41259.96,42156.06,41259.96,41933.78,39856.21,38184.77,34897.29,12455.36,491億,-1兆,788億,296億
2026/5/8,41886.03,42038.6,41132.25,41603.94,40245.19,38521.91,35048.42,13039.34,-343億,-1兆,255億,598億
2026/5/11,41714,42021.78,41529.25,41790.06,40530.96,38840.52,35210.52,11693.67,51億,-1兆,406億,355億
2026/5/12,41880.66,42253.42,41471.57,41898.32,40759.12,39162.57,35381.76,14445.49,-184億,-1兆,524億,708億
2026/5/13,41795.92,41795.92,41014.53,41374.5,40944.4,39416.49,35534.75,12646.94,-662億,-2兆,227億,890億
2026/5/14,41496.23,42205.62,41496.23,41751.75,41189.23,39667.97,35692.45,12740.16,142億,-2兆,472億,330億
2026/5/15,41830.42,42408.66,41016.73,41172.36,41413.8,39869.99,35848.63,13723.11,-421億,-2兆,381億,803億
2026/5/18,41095.82,41095.82,40170.17,40891.82,41432.47,40074.36,36000.45,10403.71,-383億,-2兆,187億,570億
2026/5/19,40883.42,40951.56,40168.51,40175.56,41373.09,40235.2,36129.96,11499.2,-763億,-2兆,344億,1107億
2026/5/20,40204.16,40439.04,39967.08,40020.82,41261.29,40355.99,36245.76,10262.81,-500億,-2兆,218億,718億
2026/5/21,40263.18,41606.91,40263.18,41368.21,41204.73,40530.47,36375.13,10458.76,908億,-2兆,1075億,167億
2026/5/22,41447.92,42357.6,41447.92,42267.97,41271.14,40758.16,36516.71,12337.09,895億,-2兆,1137億,242億
2026/5/25,42667.87,43645.78,42667.87,43644.4,41456.57,40993.76,36665.77,13517.12,685億,-2兆,871億,186億
2026/5/26,43708.89,44097.63,43349.77,43525.37,41619.28,41189.2,36800.98,15487.41,183億,-1兆,672億,489億
2026/5/27,43842.26,44818.25,43842.26,44256.8,41907.51,41425.95,36948.35,16290.34,405億,-1兆,676億,271億
2026/5/28,44240.8,44954.09,43236.36,43636.44,42095.98,41642.6,37090.7,16693.62,-480億,-1兆,290億,769億
2026/5/29,43815.48,44933.95,43815.48,44732.94,42452.03,41932.92,37264.19,19153.51,1088億,-1兆,1932億,845億
2026/6/1,44872.82,45931.1,44872.82,45337.91,42896.64,42164.55,37472.68,16096.07,88億,-1兆,677億,589億
2026/6/2,45388.93,45915.92,44869.38,45557.31,43434.82,42403.96,37670.75,16950.34,-158億,-1兆,502億,660億
2026/6/3,45660.46,46552.16,45660.46,46459.16,44078.65,42669.97,37885.08,15160.43,483億,-1兆,686億,203億
2026/6/4,46364.07,46364.07,45677.46,45677.46,44509.58,42857.16,38111.19,13244.72,-855億,-1兆,248億,1103億
2026/6/5,45619.82,45619.82,44209.53,45070.94,44789.87,43030.51,38316.18,13188.3,-1028億,-2兆,235億,1263億
2026/6/8,44507.49,44507.49,42376.86,43502.78,44775.71,43116.14,38472.65,12153.98,-925億,-2兆,379億,1304億
2026/6/9,43687.62,44821.71,43687.62,44704.44,44893.62,43256.45,38658.03,12230.63,-338億,-2兆,536億,874億
2026/6/10,44581.45,44676.49,43225.54,43225.54,44790.49,43349,38821.78,14228.34,-994億,-2兆,250億,1244億
2026/6/11,43172.21,43463.03,42006.39,43149.46,44741.79,43418.88,38985.23,13373.5,-393億,-2兆,370億,763億
2026/6/12,43587.63,44798.88,43587.63,44169.04,44685.4,43568.72,39157.44,11681.54,531億,-2兆,735億,204億
2026/6/15,44447.87,45483.63,44447.87,45396.99,44691.31,43793.98,39341.58,11143.99,627億,-2兆,944億,316億
2026/6/16,45500.08,45809.19,45266.34,45809.19,44716.5,44075.66,39543.57,12609.74,372億,-2兆,572億,200億
2026/6/17,45685.27,45877.39,45159.51,45877.39,44658.32,44368.49,39749.13,11525.83,-253億,-2兆,309億,562億
2026/6/18,45972.26,46565.7,45972.26,46465.2,44737.1,44623.34,39978.18,16005.7,552億,-2兆,1364億,812億
2026/6/22,46679.57,47871.19,46679.57,47741.51,45004.15,44897.01,40230.33,15125.15,644億,-2兆,1017億,374億
2026/6/23,47795.09,48218.87,47100.65,47100.65,45363.94,45069.83,40458.02,16694.9,-663億,-2兆,432億,1095億
2026/6/24,46909.98,46909.98,45819.71,46043.6,45497.86,45195.74,40669.79,15381.34,-1741億,-2兆,386億,2128億
2026/6/25,46339.68,46785.45,46048.7,46255.26,45800.83,45295.66,40888.83,13668.88,-190億,-2兆,372億,562億
2026/6/26,46188.6,46188.6,44454.22,44571.76,45943.06,45342.43,41089.73,16712.23,-1816億,-2兆,376億,2193億
2026/6/29,44594.81,45521.63,44594.81,44999.9,46026.15,45355.77,41311.01,10443.9,-95億,-2兆,589億,684億
2026/6/30,45165.8,46637.86,45165.8,46125.91,46099.04,45395.17,41526.86,12651.64,515億,-2兆,1105億,590億
2026/7/1,46234.7,47293.1,46234.7,47018.99,46220.02,45468.26,41767.64,13668.33,416億,-2兆,709億,293億
2026/7/2,46833.89,46910.31,45981.89,46744.16,46306.69,45482.51,41992.88,10824.48,-636億,-2兆,337億,973億
2026/7/3,46545.14,46948.83,45880.69,46780.62,46338.24,45537.67,42193.2,10768.55,-529億,-2兆,316億,846億
2026/7/6,46897.18,47395.3,46431.38,46556.39,46219.72,45611.94,42388.12,10634.75,-232億,-2兆,218億,450億
2026/7/7,46537.34,46967.04,45432.02,45479.11,46057.57,45710.76,42555.81,12268.71,-794億,-2兆,341億,1135億
2026/7/8,45524.69,45837.12,45036.64,45734.41,46026.65,45762.25,42727.09,10010.34,-478億,-2兆,167億,646億
2026/7/9,45805.62,46064.06,45352.41,45354.61,45936.59,45868.71,42878.07,9938.02,-325億,-2兆,352億,677億
2026/7/13,45500.32,46330.91,45272.9,45380.52,46017.46,45980.26,43022.37,10655.3,-250億,-2兆,443億,693億
2026/7/14,45364.4,45364.4,43654.04,44737.95,45991.27,46008.71,43149.14,12424.66,-850億,-2兆,235億,1085億
2026/7/15,44850.69,45881.91,44850.69,45631.59,45941.84,46020.44,43296.26,10219.27,223億,-2兆,613億,390億
2026/7/16,45511.98,45855.02,44970.64,45624.98,45802.43,46011.23,43440.69,9301.98,-379億,-2兆,326億,706億
2026/7/17,45234.08,45234.08,42671.27,42671.27,45395.15,45850.92,43525.13,13301.51,-2327億,-3兆,507億,2834億
2026/7/20,42793.15,43084.51,41967.75,42449.7,44962.05,45650.14,43601.32,10394.86,-38億,-3兆,465億,502億
2026/7/21,42566.93,44232.87,42566.93,44232.87,44729.7,45474.71,43709.96,8647.38,193億,-3兆,646億,453億
2026/7/22,44513.75,45323.75,44513.75,44825.78,44664.37,45360.97,43808.19,10228.47,383億,-3兆,746億,364億
2026/7/23,44899.04,45089.82,44340.76,44850.81,44576.01,45301.33,43895.42,9278.23,152億,-2兆,500億,348億
2026/7/24,44769.39,44769.39,43607.4,43654.84,44406.03,45171.31,43964.31,8241.18,-579億,-3兆,152億,731億
2026/7/27,43585.92,43686.15,42969.48,43634.19,44231.4,45124.43,44036.49,7471.11,-61億,-3兆,367億,428億
2026/7/28,43221.93,43221.93,41565,41603.36,43917.94,44954.6,44081.1,8718.72,-976億,-3兆,241億,1217億
2026/7/29,41491.48,41698.39,39384.85,40039.18,43358.7,44650.27,44070,11484.53,-460億,-3兆,458億,917億
2026/7/30,40048.94,41155.42,39404.65,39933.3,42789.53,44295.98,44056.07,11450.77,-252億,-3兆,436億,689億
2026/7/31,41610.41,43214.36,41610.41,43119.75,42834.38,44114.76,44089.08,8873.29,912億,-3兆,1450億,538億
2026/8/3,42780.42,43784.19,42780.42,43386.41,42928.05,43945.05,44113.29,8850.07,24億,-3兆,543億,519億
2026/8/4,43092.49,43912.77,42895.81,43360.66,42840.83,43785.26,44142.57,10862.78,-45億,-3兆,425億,470億
